Annual_Rainfall_mm_x,Flood_Occurred,Waterlogging_Occurred,Waterlogging_Days,Urban_Inundation_Hours,Roads_Blocked_Count,Drainage_Overflow,Flash_Flood,Flood_Severity_Enc,Waterlogging_Severity_Enc,Annual_Rainfall_mm_y,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category_Enc,Flood_Risk_Enc,Clay_Percent,Sand_Percent,Silt_Percent,Organic_Matter_Percent,pH,Permeability_mm_per_hr,Flood_Absorption_Score,Soil_Type_Enc,Water_Retention_Capacity_Enc,Drainage_Speed_Enc,Waterlogging_Susceptibility_Enc,Mean_Elevation_m,Min_Elevation_m,Elevation_Std_Dev,Inundation_Depth_Potential_m,Terrain_Type_Enc,Flood_Risk_Elevation_Enc,Urban_Percent,Waterbody_Percent,Impervious_Surface_Percent,Runoff_Potential_Enc,Urban_Heat_Island_Risk_Enc,Drainage_Capacity_Percent,Drain_Coverage_Percent,Blocked_Drains_Percent,Overflow_Threshold_mm_per_hr,Pump_Stations,Drainage_Quality_Enc,Waterlogging_Risk_Enc,Drainage_Type_Enc,Mean_Slope_Degrees,Runoff_Coefficient,Impervious_Runoff_mm_per_100mm_rain,Time_to_Peak_Flow_hrs,Curve_Number,Slope_Category_Enc,Waterlogging_Potential_Enc,Flow_Speed_Enc,Flood_Threshold_Daily_mm,Waterlogging_Threshold_mm,Alert_Level_1_mm,Alert_Level_2_mm,Alert_Level_3_mm,Emergency_Level_mm,Base_Flood_Risk_Enc,IMD_Category_Enc,Number_of_Major_Rivers,Distance_to_Nearest_River_km,Number_of_Waterbodies,Flood_Plain_Area_sqkm,Flood_Risk_River_Enc,Breach_History_Enc,Reservoir_Enc,Population_Density_per_sqkm,Urban_Population_Percent,Vulnerable_Population_Percent,Flood_Exposure_Index,Avg_Soil_Moisture,Max_Soil_Moisture,Avg_Excess_Water,Max_Saturation_Enc,Max_Waterlogging_Risk_Enc
1292.8,1,1,37,67,50,1,0,1.0,4.0,1615.3,1399.6,86.6,3,2,60.9,14.8,24.3,2.7,7.6,13.2,6.2,1,3,3,0,398,318,60.9,0.0,3,0,10.6,6.2,7.9,0,0,16.7,18.4,50.3,5.9,0,1,2,2,14.27,0.34,34.0,7.4,56,3,1,3,123.7,74.2,61.9,92.8,123.7,185.6,0,2,1,28.6,34,50.3,0,0,1,681,35.1,20.4,3.57,27.53333333333333,44.1,0.0,2,0
1525.7,1,1,34,35,77,1,0,1.0,3.0,1614.6,1408.0,87.2,3,2,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
1213.6,0,0,0,0,0,0,0,2.0,3.0,1164.0,1035.1,88.9,2,0,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
2137.6,1,1,37,54,13,1,0,2.0,4.0,1873.2,1617.0,86.3,3,2,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
868.9,0,0,0,0,0,0,0,2.0,3.0,697.7,628.1,90.0,1,0,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
1324.7,1,1,7,33,22,1,0,1.0,2.0,1626.1,1435.9,88.3,3,2,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
2263.1,1,1,19,36,28,1,1,3.0,2.0,2633.7,2269.3,86.2,4,3,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
1294.2,0,0,0,0,0,0,0,2.0,3.0,984.1,857.8,87.2,2,0,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
534.3,0,0,0,0,0,0,0,2.0,3.0,448.9,419.0,93.3,0,0,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
1563.1,1,1,42,2,66,1,0,1.0,4.0,1881.8,1618.5,86.0,3,2,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
1084.3,0,0,0,0,0,0,0,2.0,3.0,1177.6,987.3,83.8,2,0,24.0,38.4,37.6,1.7,8.1,19.8,3.0,7,2,1,3,155,112,72.5,0.0,2,0,10.4,2.4,7.8,0,0,63.2,92.0,2.8,30.1,8,3,0,3,13.15,0.44,44.0,4.9,88,3,1,3,103.1,61.9,51.5,77.3,103.1,154.6,1,1,1,10.4,57,232.6,1,2,1,201,80.6,10.2,1.61,32.125,54.1,0.0,2,1
1316.0,0,0,0,0,0,0,0,2.0,3.0,1437.3,1263.9,87.9,2,0,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
2031.4,1,1,30,9,52,1,0,2.0,3.0,2259.9,1971.9,87.3,4,2,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
995.1,0,0,0,0,0,0,0,2.0,3.0,886.6,781.6,88.2,1,0,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
1794.3,1,1,24,30,58,1,0,1.0,3.0,1860.3,1619.0,87.0,3,2,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
3185.9,1,1,17,14,8,1,1,3.0,2.0,2904.8,2507.1,86.3,4,3,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
1386.0,0,0,0,0,0,0,0,2.0,3.0,1280.5,1124.0,87.8,2,0,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
374.4,0,0,0,0,0,0,0,2.0,3.0,480.2,423.2,88.1,0,0,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
1676.4,1,1,43,4,25,1,0,1.0,4.0,1960.4,1721.4,87.8,3,2,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
1193.9,0,0,0,0,0,0,0,2.0,3.0,1229.7,1047.5,85.2,2,0,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
1938.8,1,1,11,70,17,1,0,2.0,2.0,2121.5,1823.4,85.9,3,2,66.5,9.8,23.7,2.3,8.4,6.8,5.5,3,3,3,0,480,428,41.9,0.0,4,0,6.6,3.8,4.9,0,0,14.5,49.3,19.9,20.4,14,0,3,1,14.06,0.4,40.0,8.9,74,3,1,3,135.0,81.0,67.5,101.2,135.0,202.5,0,2,1,8.6,3,289.9,1,2,1,55,35.7,14.7,3.14,54.25833333333333,78.7,4.308333333333333,3,2
2219.8,1,1,41,38,33,1,0,2.0,4.0,1793.2,1553.9,86.7,3,2,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
861.7,0,0,0,0,0,0,0,2.0,3.0,950.8,821.1,86.4,1,0,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
1753.6,1,1,23,27,56,1,0,1.0,3.0,1668.0,1479.0,88.7,3,1,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
3006.3,1,1,34,12,52,0,1,3.0,3.0,2766.2,2417.3,87.4,4,3,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
1407.7,0,0,0,0,0,0,0,2.0,3.0,1230.4,1091.4,88.7,2,0,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
423.3,0,0,0,0,0,0,0,2.0,3.0,494.8,452.5,91.5,0,0,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
1709.4,1,1,2,54,64,0,0,1.0,1.0,1727.9,1492.4,86.4,3,2,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
1261.8,0,0,0,0,0,0,0,2.0,3.0,1417.3,1250.0,88.2,2,0,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
1849.5,1,1,21,11,39,1,0,2.0,3.0,2122.3,1813.3,85.4,4,2,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
947.5,0,0,0,0,0,0,0,2.0,3.0,710.9,622.9,87.6,1,0,53.2,18.6,29.9,2.1,6.2,2.8,1.8,1,3,3,0,110,5,124.4,0.0,2,1,5.8,8.6,4.3,0,0,46.7,12.3,50.8,6.5,12,2,1,0,4.12,0.58,58.0,11.2,75,2,2,2,155.8,93.5,77.9,116.9,155.8,233.7,0,2,1,15.9,43,191.7,1,3,1,473,30.0,31.7,2.41,13.983333333333334,29.7,0.0,1,0
748.4,0,0,0,0,0,0,0,2.0,3.0,619.2,533.4,86.1,1,0,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
1411.4,1,1,34,55,23,1,0,1.0,3.0,1499.3,1291.3,86.1,3,2,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
2544.1,1,1,33,36,19,0,1,3.0,3.0,2020.8,1765.9,87.4,4,3,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
1175.1,0,0,0,0,0,0,0,2.0,3.0,976.9,851.8,87.2,2,0,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
499.3,0,0,0,0,0,0,0,2.0,3.0,386.3,325.7,84.3,0,0,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
1635.2,1,1,43,26,65,0,0,1.0,4.0,1565.9,1374.5,87.8,3,2,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
951.5,0,0,0,0,0,0,0,2.0,3.0,1016.9,878.5,86.4,2,0,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
1830.5,1,1,25,61,42,1,0,2.0,3.0,1960.6,1702.3,86.8,4,2,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
676.4,0,0,0,0,0,0,0,2.0,3.0,550.6,491.6,89.3,1,0,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
1235.1,1,1,37,44,50,1,0,1.0,4.0,1374.1,1177.6,85.7,3,1,65.3,10.9,22.7,2.4,5.7,32.4,5.6,3,3,3,0,95,1,144.0,0.17,2,1,14.2,4.0,10.6,0,0,33.6,29.9,15.0,38.0,7,1,2,2,9.74,0.3,30.0,5.4,61,3,1,3,85.0,51.0,42.5,63.8,85.0,127.5,1,1,2,6.0,30,103.5,2,3,0,392,61.1,17.4,2.44,52.025,87.8,8.708333333333334,4,3
996.1,1,1,19,44,58,1,0,1.0,2.0,1058.8,906.7,85.6,3,2,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
1478.7,1,1,10,57,54,1,1,3.0,2.0,1457.6,1253.3,86.0,4,3,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
715.5,0,0,0,0,0,0,0,2.0,3.0,771.0,691.5,89.7,2,0,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
380.2,0,0,0,0,0,0,0,2.0,3.0,303.1,239.9,79.1,0,0,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
1113.5,1,1,31,21,79,1,0,1.0,3.0,1082.9,913.6,84.4,3,2,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
701.9,0,0,0,0,0,0,0,2.0,3.0,803.6,708.3,88.1,2,0,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
1204.9,1,1,15,59,25,0,0,2.0,2.0,1066.4,910.6,85.4,3,2,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
520.6,0,0,0,0,0,0,0,2.0,3.0,408.3,298.3,73.1,1,0,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
868.3,1,1,16,71,16,0,0,1.0,2.0,993.3,869.0,87.5,3,1,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
1714.1,1,1,7,14,78,1,1,3.0,2.0,1500.8,1293.5,86.2,4,3,54.5,9.8,27.2,2.2,6.1,29.7,6.4,1,3,3,0,360,304,120.2,0.0,3,0,12.5,3.0,9.4,0,0,31.6,19.9,39.0,51.7,3,1,2,2,6.75,0.59,59.0,10.2,58,2,2,2,82.7,49.6,41.4,62.0,82.7,124.1,1,1,2,22.3,43,125.2,0,2,1,496,39.5,21.2,2.72,58.25833333333333,87.7,12.008333333333333,4,3
1606.5,1,1,8,59,38,1,1,3.0,2.0,1610.6,1372.6,85.2,4,3,24.1,41.6,34.3,1.7,7.3,46.1,4.8,5,2,1,3,104,69,85.5,0.0,2,1,16.5,2.6,12.4,1,0,58.7,14.4,9.8,57.6,13,3,0,3,6.74,0.57,57.0,2.4,59,2,2,2,92.8,55.7,46.4,69.6,92.8,139.2,1,1,1,4.9,7,156.6,2,1,1,535,87.4,30.4,2.91,24.991666666666664,44.2,0.0,2,0
803.6,0,0,0,0,0,0,0,2.0,3.0,780.4,652.3,83.6,2,0,24.1,41.6,34.3,1.7,7.3,46.1,4.8,5,2,1,3,104,69,85.5,0.0,2,1,16.5,2.6,12.4,1,0,58.7,14.4,9.8,57.6,13,3,0,3,6.74,0.57,57.0,2.4,59,2,2,2,92.8,55.7,46.4,69.6,92.8,139.2,1,1,1,4.9,7,156.6,2,1,1,535,87.4,30.4,2.91,24.991666666666664,44.2,0.0,2,0
314.7,0,0,0,0,0,0,0,2.0,3.0,267.9,227.9,85.1,0,0,24.1,41.6,34.3,1.7,7.3,46.1,4.8,5,2,1,3,104,69,85.5,0.0,2,1,16.5,2.6,12.4,1,0,58.7,14.4,9.8,57.6,13,3,0,3,6.74,0.57,57.0,2.4,59,2,2,2,92.8,55.7,46.4,69.6,92.8,139.2,1,1,1,4.9,7,156.6,2,1,1,535,87.4,30.4,2.91,24.991666666666664,44.2,0.0,2,0
